content,comment_time,label
淹死的fish_啥意思思考,2023-07-03 23:27:41,0.0
夏夜_kk污咋也不知道,2023-07-03 20:35:47,0.0
是你吗坤,2023-07-03 20:20:02,1.0
颖Miss16是的我也觉得不像他平时说话的语气和风格看看他2011年到今年的日常微博平时的采访活动饭拍视频差别很大就算是再正式的采访他也是松弛自信的就算是再大的事他一直都是成熟稳重的特别是2021年之后不是这样局促小心感觉有点假关注他这么久这点直觉还是有的个人观点,2023-07-03 18:35:36,1.0
Jeremyzzx为什么这样说,2023-07-03 18:31:13,1.0
孟忍的小窝我看看污,2023-07-03 17:08:00,0.0
孟忍的小窝天,2023-07-03 17:07:09,0.0
左霏zuofei不知道谁送了我15允悲,2023-07-03 17:07:00,1.0
孟忍的小窝不知道,2023-07-03 17:05:54,0.0
左霏zuofei微博会送黑皇冠会员嘛,2023-07-03 17:03:44,0.0
孟忍的小窝允悲,2023-07-03 17:02:52,1.0
左霏zuofei我蒙了一下因为我之前叫蔡包我还没反应过来我已经改名了还以为你在说我哈哈哈允悲,2023-07-03 17:01:54,1.0
孟忍的小窝骂黑粉的,2023-07-03 16:59:59,0.0
左霏zuofei什么意思,2023-07-03 16:54:37,0.0
草苞,2023-07-03 16:52:18,1.0
Jeremyzzx你怎么知道疑问,2023-07-03 16:50:13,0.0
nan,2023-07-03 16:47:09,1.0
等见到你狗什么叫我们我是不会骂他的摊手,2023-07-03 16:40:39,0.0
是是是如果他发视频你们还不骂死他挖鼻挖鼻挖鼻挖鼻,2023-07-03 16:39:46,0.0
孟忍的小窝蔡徐坤那条声明用的是模板,2023-07-03 16:29:15,0.0
孟忍的小窝嗯莫心,2023-07-03 16:24:40,0.0
颖Miss16坐等视频污,2023-07-03 16:23:51,1.0
姬泰玫是ikun坤坤不秒回就等着封杀了doge,2023-07-03 16:18:02,0.0
阿彩的爱妻希望早日水落石出,2023-07-03 16:17:43,1.0
WN千纸鹤的约定再有请你态度端正可爱,2023-07-03 16:14:04,1.0
加1,2023-07-03 16:13:14,1.0
WN千纸鹤的约定大哥能读懂我的意思不疑问几年级了,2023-07-03 16:12:33,1.0
人家想怎样就怎么关你屁事啊,2023-07-03 16:09:08,0.0
我哭死谢谢你王老师泪泪泪,2023-07-03 15:17:57,0.0
期待期待怎么你也叫他哥委屈,2023-07-03 15:50:47,0.0
期待期待,2023-07-03 14:46:34,1.0
监狱演唱会吗doge,2023-07-03 18:22:14,0.0
期待演唱会,2023-07-03 16:24:49,1.0
我也期待,2023-07-03 17:37:06,1.0
我也非常期待演唱会送花花,2023-07-03 15:15:53,1.0
你真的我哭死泪,2023-07-03 14:43:18,0.0
我我好激动哥哥一直都在支持kun,2023-07-03 18:02:13,1.0
期待演唱会抱一抱抱一抱,2023-07-03 15:12:30,1.0
我真的哭死悲伤悲伤,2023-07-03 15:12:21,0.0
期待期待,2023-07-03 14:51:59,1.0
谢谢王老师悲伤,2023-07-04 22:01:58,0.0
谢谢王老师,2023-07-04 18:27:17,1.0
我也期待 老师,2023-07-04 15:37:07,1.0
期待期待,2023-07-07 02:39:04,1.0
哥你别喜欢他了别影响你了泪,2023-07-05 22:43:04,0.0
同样期待 激动死我了,2023-07-05 11:23:02,1.0
期待他以后的舞台,2023-07-05 10:06:39,1.0
谢谢王老师,2023-07-05 10:06:10,1.0
老师你真好心鲜花,2023-07-04 02:58:31,1.0
老师我又来看您了心心心,2023-07-04 00:24:44,1.0
王老师怎么也叫他哥啊,2023-07-03 21:32:00,1.0
啊啊啊啊啊啊啊真好,2023-07-03 20:49:10,1.0
谢谢你王老师,2023-07-03 20:42:51,1.0
老师你真的我哭死泪泪泪泪,2023-07-08 02:18:54,0.0
谢谢王老师作揖作揖,2023-07-08 01:25:34,1.0
王老師可以幫我們告訴坤坤希望新加坡演唱會一定要來ikun好掛住佢,2023-07-05 23:59:41,1.0
新加坡见永遠的音樂舞台粉心,2023-07-05 11:16:41,1.0
谢谢老师相信他,2023-07-05 01:08:48,1.0
谢谢老师的支持,2023-07-04 13:36:04,1.0
期待期待,2023-07-04 09:24:33,1.0
王老师蔡徐坤怎么了泪,2023-07-04 09:17:22,0.0
谢谢王老师,2023-07-04 06:10:00,1.0
期待演唱会,2023-07-04 01:19:39,1.0
你真的我哭死,2023-07-03 23:40:37,0.0
啊啊啊啊啊啊泪,2023-07-03 19:14:07,1.0
一个鸡窝,2023-07-03 15:59:44,0.0
我也期待他的演唱会表演击你胎没泪,2023-07-03 18:31:45,1.0
按照这样这辈子都开不了演唱会了doge,2023-07-03 23:43:16,0.0
您是哪门子哥怪糊的,2023-07-04 00:03:12,0.0
给你表演一个现场打胎打call,2023-07-03 17:41:53,1.0
期待朝阳巡演签哥等太久了打call打call,2023-07-03 15:56:54,0.0
不得不说你挺仗义的不怕影响自己吗,2023-07-04 10:44:53,1.0
谢谢王老师对坤坤的支持,2023-07-05 21:38:03,1.0
谢谢老师,2023-07-05 06:28:54,1.0
谢谢你啦,2023-07-04 10:31:51,1.0
期待期待泪,2023-07-03 19:27:34,1.0
是大哥吗苦涩苦涩,2023-07-03 15:35:30,0.0
人都快进去了还演唱会呢在监狱里开演唱会吗,2023-07-08 15:43:30,0.0
晨晨爱吃香菜冷知识法律只是底线而已,2023-07-06 21:33:00,0.0
他刚出道那会就有人说他过河拆桥啊刚出道哪会他的粉丝一直在骂张艺兴说张艺兴抢他资源挡他路啥的还说什么关张艺兴什么事全是他自己有实力啥的本来那个时候挺喜欢他的看到他和粉丝这种迷惑行为瞬间下头而且那个时候大部分都是冲着几个导师才去看这个节目几个导师把他捧红了他就这样可爱,2023-07-06 06:55:19,1.0
被圣代KO了是的没底线的粉丝,2023-07-05 22:53:36,0.0
Magick53770那就好 还以为你闲着没事干 跑超话关心粉丝呢,2023-07-05 22:50:35,0.0
被圣代KO了费解谁为粉丝担心了单纯感叹一下毫无底线的粉丝罢了,2023-07-05 22:48:36,0.0
Magick53770我愿意你替别人担心不如自己快乐,2023-07-05 22:17:19,0.0
今年监狱春晚邀请你一同参加爱你爱你爱你里面全是管不住弔的男明星爱你爱你有得是你看表演的爱你爱你,2023-07-05 21:54:06,1.0
期待演唱会呀,2023-07-05 15:06:15,1.0
谢谢王老师,2023-07-05 14:59:20,1.0
泪,2023-07-05 11:37:25,0.0
Magick53770乐子苦涩,2023-07-05 10:27:24,0.0
晨晨爱吃香菜好好 下次轮你打胎,2023-07-05 07:18:05,1.0
你真的我哭死泪泪泪泪泪,2023-07-05 00:03:55,0.0
带带大小龄童吴亦凡可睡不少未成年且被实锤了打call,2023-07-04 23:56:20,0.0
谢谢老师支持,2023-07-04 23:15:26,1.0
带带大小龄童你不看看吴亦凡那事还没三天就进监狱了蔡徐坤这事呢,2023-07-04 19:49:05,0.0
晨晨爱吃香菜吴亦凡也说自己没犯法doge,2023-07-04 19:41:09,1.0
带带大小龄童没犯法,2023-07-04 19:26:58,0.0
谢谢老师泪,2023-07-04 18:34:09,1.0
被圣代KO了鄙视也送给你自己吧明星又能给你带来什么用你们这些粉丝的钱去泡粉丝,2023-07-04 18:27:40,0.0
715见抱抱,2023-07-04 18:06:27,1.0
我也期待哈哈,2023-07-04 17:09:59,1.0
Magick53770咸吃萝卜淡操心啊,2023-07-04 15:59:42,1.0
又看到你了 我们相信蔡徐坤 希望蔡徐坤振作起来搞演唱会,2023-07-04 15:59:21,1.0
好朋友,2023-07-04 15:58:38,1.0
我哭死泪泪,2023-07-04 15:25:31,0.0
害,2023-07-04 12:35:41,0.0
哥 你人真的好泪我哭死,2023-07-04 11:30:06,0.0
期待,2023-07-04 10:54:20,1.0
我也期待,2023-07-04 10:21:05,1.0
这就是鸡窝吗,2023-07-04 09:25:04,0.0
这种人请不要为他打call给青少年不良示范,2023-07-04 01:16:49,0.0
期待,2023-07-03 23:52:43,1.0
毋庸置疑打ikun额黑线,2023-07-03 23:42:41,0.0
蛇鼠一窝二哈,2023-07-03 23:28:00,0.0
王老师太好了泪泪泪,2023-07-03 21:29:44,1.0
期待演唱会,2023-07-03 21:02:58,1.0
Auri_嗷嗷你小子真损泪泪抓狂,2023-07-03 20:21:42,0.0
王老师泪,2023-07-03 20:03:56,1.0
确切地说也许不是那个人设的本人,2023-07-03 13:25:12,0.0
不会真的让盗号了吧笑cry,2023-07-03 13:34:06,0.0
哈哈哈哈是经纪人发的 当然不是他本人doge,2023-07-03 13:30:14,0.0
我也觉得不是那个不是我感觉不会这样去表达晕,2023-07-03 13:31:43,0.0
经纪人发的不是本人本人已经进去了,2023-07-03 13:33:51,0.0
盗号了我懂doge,2023-07-03 13:28:13,0.0
公关洗白用一个更大的假瓜把真瓜压下去看现在已经没人关注c女士了,2023-07-03 13:35:53,0.0
我也觉得 之前都是句句不离ikun,2023-07-03 13:34:25,0.0
蔡徐坤的号被盗了,2023-07-03 15:18:55,0.0
哈哈哈哈哈,2023-07-03 13:26:38,1.0
哈哈哈哈哈哈,2023-07-03 13:24:14,1.0
姐妹回去,2023-07-03 13:46:42,1.0
我真的恨不得他直播说泪,2023-07-05 11:55:45,0.0
不是蔡徐坤本人 语气根本不一样,2023-07-03 15:47:49,0.0
本来不是,2023-07-05 22:35:21,1.0
估计被六耳猕坤附身了,2023-07-05 21:23:48,0.0
你是蔡徐坤本人,2023-07-03 16:24:58,0.0
很明显刀架鸡脖上 不得不发啊泪泪泪,2023-07-03 13:42:49,0.0
你们不会真的以为艺人的微博都是自己在用吧doge,2023-07-03 18:54:21,0.0
盗号了 我们懂doge,2023-07-03 13:24:47,0.0
没洗干净不算严格意义上的本人doge,2023-07-03 22:34:09,0.0
我也感觉他不是本人,2023-07-03 16:14:30,0.0
对对对号是我盗的二哈,2023-07-03 15:24:51,0.0
央视已经删除和他有关的东西了,2023-07-03 14:56:15,0.0
估计号在公司那能拖一天就少损失一天的钱,2023-07-03 13:42:18,0.0
感觉就不是,2023-07-03 13:30:33,0.0
哈哈哈哈哈这你也知道,2023-07-03 13:23:57,1.0
我也觉得不是,2023-07-03 13:23:53,0.0
因为他凌晨还显示在泰国 突然变成广东 很难让人不觉得是他被盗号啊doge,2023-07-03 13:56:33,0.0
笑死我了你怎么知道的允悲,2023-07-03 13:24:51,0.0
这次洗得真快 之前等了一个星期,2023-07-06 20:12:56,0.0
好好好不是是只因太开心,2023-07-04 13:19:41,1.0
经纪人发的啊,2023-07-04 09:28:58,0.0
还在这里洗呢,2023-07-04 07:32:37,1.0
他被盗号了,2023-07-03 14:19:19,0.0
我也在怀疑,2023-07-03 13:54:24,0.0
有几个明星的号是自己运营的doge,2023-07-03 13:54:15,1.0
没办法我们蔡徐坤粉丝又增多有的人就是羡慕嫉妒恨汗汗汗,2023-07-03 13:47:11,0.0
不是本人还搁这报警大姐你没事吧,2023-07-03 13:37:06,0.0
我也感觉不是怎么可能会这样讲呢,2023-07-03 13:36:15,0.0
为什么这么说,2023-07-03 13:23:52,0.0
韫Neo你嘛批会说话,2023-07-08 17:37:05,0.0
迷恋颖海域作揖作揖作揖666,2023-07-07 21:15:27,1.0
韫Neo别自欺欺人了笑cry笑cry,2023-07-06 14:23:19,0.0
韫Neo笑死我了进去了那就是喜天同庆好日子爱你,2023-07-05 21:52:33,1.0
韫Neo坐牢吗 你怎么知道,2023-07-05 14:18:22,0.0
韫Neo荔枝你让我怎么荔枝我心爱的那个他被你们黑成这样让我怎么荔枝doge,2023-07-05 00:16:33,0.0
安姲知道了泪,2023-07-04 23:17:20,1.0
安姲他们家已经内涵ab了哎泪,2023-07-04 23:17:14,0.0
hsjydzxuan你看看IP地址吧姐妹 别说了你人在泰国IP地址广东,2023-07-04 23:16:14,0.0
在刷微博的哈密瓜谁洗了我只是发表我的观点因为这语气不像他,2023-07-04 23:15:43,0.0
零下六点三度对看起来慌慌张张的,2023-07-04 23:14:36,0.0
淮南予魚文感觉是,2023-07-04 23:14:17,1.0
韫Neo我去真的假的 那工作室,2023-07-04 23:13:52,0.0
韫Neo不懂别说好吗,2023-07-04 23:07:16,0.0
独木舟070320好吧我们有保留自己思想的权利doge,2023-07-04 17:29:39,0.0
韫Neo666,2023-07-04 17:12:22,1.0
那是假的蔡徐坤,2023-07-04 14:41:01,0.0
别和妲己说晚安会不会是晚上飞回来了呢doge,2023-07-04 14:05:15,0.0
韫Neo属于造谣行为了哦,2023-07-04 13:16:24,0.0
韫Neo愛凋零Lonely,2023-07-04 11:05:13,0.0
请叫我小鸡鸡,2023-07-04 05:10:40,0.0
伤心的土豆112奔跑吧都除名了我怎么知道的你说说,2023-07-04 00:34:07,0.0
独木舟070320奔跑吧啥的都除名了姐姐娱乐圈女生穿个泳装被批判不要因为一个男的降低底线,2023-07-04 00:32:38,0.0
所以最终都不是蔡徐坤全部都是狗仔自导自演,2023-07-04 00:27:37,0.0
Pop0000s真的是服了,2023-07-04 00:26:54,1.0
Pop0000s发那段图片的肯定就是狗仔盗了他的微博就是要黑蔡徐坤汗汗汗,2023-07-04 00:26:48,0.0
小壹的海岛日记不要怀疑不是蔡徐坤喜欢他就要相信他,2023-07-04 00:26:00,1.0
岁月不容错过理智点吧大哥,2023-07-04 00:24:52,1.0
林黛玉恋爱了他不是,2023-07-04 00:03:39,0.0
韫Neo你又知道了,2023-07-04 00:03:19,1.0
Huang_ww不信,2023-07-04 00:02:48,0.0
净世计数君b怎么不可能资本力量,2023-07-04 00:02:19,1.0
韫Neo什么意思,2023-07-03 23:41:44,0.0
冬天就要沉迷暖暖的孵蛋工作室也在北京啊跑不到广东的,2023-07-03 22:15:15,1.0
Huang_ww经纪人在泰国啊兄弟,2023-07-03 22:14:29,0.0
零下六点三度泰国啊演唱会没完呢经纪人IP现在还在泰国,2023-07-03 22:14:02,0.0
韫Neo这么说话不犯法是吧,2023-07-03 21:34:51,0.0
韫Neo你怎么知道,2023-07-03 21:34:12,1.0
林黛玉恋爱了我不是啊但我是他粉丝,2023-07-03 19:09:35,1.0
陪阿彩看星星怎么就不是蔡徐坤本人你见到他本人了吗,2023-07-03 19:09:08,1.0
Huang_ww经纪人发的那又怎么了我们ikun无条件相信蔡徐坤,2023-07-03 19:08:22,0.0
淮南予魚文他们狗仔只是为了蹭热度,2023-07-03 19:07:00,0.0
说话方式当然不一样啦 毕竟他连声明都是抄的哈哈,2023-07-03 21:41:22,0.0
或许一直都是我们不认识真正的他,2023-07-03 21:33:08,0.0
肯定不是,2023-07-03 21:34:13,0.0
应该是工作人员发的肯定是坤看过了,2023-07-03 21:48:21,1.0
所以有没有来捋一捋真的好乱什么是真的什么是假的,2023-07-03 21:06:46,0.0
都是公关发的谁还真情实感自己发笑cry,2023-07-03 21:01:22,0.0
蔡徐坤的号被盗了,2023-07-08 17:09:13,0.0
我也感觉不是他第一感觉就是,2023-07-03 21:23:17,0.0
巅峰产生虚伪的拥护黄昏见证虔诚的信徒,2023-07-06 12:09:11,0.0
肯定不是蔡徐坤说话方式不是这样的,2023-07-03 21:16:11,0.0
他骗人 已报告老师 不是我干的啊泪,2023-07-03 21:39:08,0.0
我也觉得,2023-07-03 21:32:45,1.0
肯定不是,2023-07-06 03:13:43,0.0
复制的而且是经纪人发的,2023-07-04 09:29:09,1.0
他直接秒在录新歌,2023-07-03 21:07:26,0.0
哈哈哈你知道盗这么大的号是违法的吗是他,2023-07-03 21:06:16,0.0
就是,2023-07-05 22:35:34,1.0
对,2023-07-04 14:41:19,1.0
我怎么知道你是谁嗯嗯,2023-07-04 09:43:52,1.0
三比们的温暖小窝哈哈哈哈哈哈哈哈哈,2023-07-04 09:32:18,1.0
一个坤鸡doge,2023-07-04 08:35:16,0.0
椒盐小槿好的好的,2023-07-04 08:33:40,1.0
Gauss__看情况要是真的塌了就劝你朋友赶紧卖了要是没塌就留着这件事情真的很复杂,2023-07-04 01:01:21,0.0
三比们的温暖小窝天啊连声明都懒得自己想我自身不是很喜欢这人但我一朋友似乎蛮喜欢还买了挺多周边想进一步询问一下这会被列入劣迹艺人吗如果是我就让她最近挂平台低价出了,2023-07-03 22:22:38,1.0
神劫卍泪泪,2023-07-03 21:49:27,0.0
东经北纬82嗯嗯泪,2023-07-03 21:48:44,1.0
椒盐小槿没事的都会好起来的我永远无条件相信他,2023-07-03 21:47:50,1.0
椒盐小槿怀孕是真的 堕胎也是真的 21年就谈恋爱了 声明是抄的bxyj同人文 就和w女士有关系是假的,2023-07-03 21:47:25,0.0
三比们的温暖小窝所以到底什么是真的什么是假的苦涩苦涩,2023-07-03 21:41:54,0.0
困困炸虾球蔡徐坤还是以前的蔡徐坤吗苦涩,2023-07-03 21:34:48,0.0
不完美的小孩90057我一看见这条贴就感觉他说话方式变怪了苦涩,2023-07-03 21:27:24,0.0
东经北纬82唉,2023-07-03 21:20:49,1.0
kv清风可能是自动吧真的很乱捋不过来了,2023-07-03 21:12:43,0.0
kv清风有可能是自动这个真的太乱了脑子都要捋不过来了,2023-07-03 21:10:20,0.0
一个坤鸡我只是怀疑,2023-07-03 21:07:11,0.0
是啊泪看着那句百分九队长我觉得好粉刺泪,2023-07-03 22:31:56,0.0
我跟你讲如果你还相信爆料者就等着被绳之以法吧,2023-07-06 05:49:09,0.0
这个真的不像他,2023-07-03 22:13:12,0.0
他的号被盗了,2023-07-03 22:58:57,0.0
你原来认识他吗doge,2023-07-03 22:08:04,1.0
巅峰迎来虚伪的拥抱 黄昏见证真正的信徒,2023-07-03 22:52:28,0.0
可能你一直都没有认识过他,2023-07-03 22:14:43,0.0
允悲,2023-07-04 23:08:48,1.0
那是假的蔡徐坤,2023-07-04 14:41:57,0.0
鞠婧祎的宝贝鸭自己看之前的微博 都帶標點符號的,2023-07-04 13:44:43,1.0
鞠婧祎的宝贝鸭注意审题是公关公关喵喵喵喵,2023-07-04 09:08:39,0.0
感觉不太行鸭虽然我不粉他 但是他打字不用标点符号 只打空格,2023-07-04 05:26:38,0.0
床上见doge吃瓜,2023-07-04 05:11:01,0.0
鞠婧祎的宝贝鸭别骗自己了不过是公关,2023-07-03 23:52:20,0.0
被盗号了,2023-07-03 22:46:32,0.0
这样了还迷恋ikun这tm是邪教组织吗允悲允悲允悲允悲,2023-07-03 13:17:10,0.0
别顶着jkb头像说傻话了允悲,2023-07-03 13:23:02,0.0
还信呢姐妹可怜理智追星啊,2023-07-03 13:29:08,1.0
相信你睡粉二哈堕胎,2023-07-03 13:26:49,0.0
蔡徐坤,2023-07-03 13:08:48,1.0
假的这不是他他被盗号了他不在广东嘛不是,2023-07-03 13:13:11,0.0
好肥的韭菜,2023-07-03 21:22:15,1.0
相信个屁啊,2023-07-03 21:17:42,0.0
可以背着真爱粉流产的哥哥值得相信dogedoge,2023-07-03 14:30:04,1.0
别急了 才刚刚开始,2023-07-03 13:15:29,0.0
蔡徐坤 装男 装的要命 又油又装,2023-07-07 23:15:02,0.0
其实也挺吓人的笑cry,2023-07-06 14:10:21,0.0
呃呃呃呃,2023-07-03 13:22:35,0.0
公关公司需要粉丝配合 私我,2023-07-03 13:19:14,0.0
哪儿来的nc玩意给我4一边去还相信你mad打错字了吧相信鸡才对而且就他一破鸡还相信呢这么脏也就你能啃下去yue我看到都要吐几口口水给他怒,2023-07-08 17:26:34,0.0
吐,2023-07-08 08:15:58,1.0
嗯,2023-07-04 12:26:19,1.0
从何而来相信七天都干啥了人还会相信怀疑,2023-07-03 23:04:12,0.0
阿甜达令和你有关系吗哈哈,2023-07-03 20:52:25,1.0
相信你妈啊,2023-07-03 19:12:35,0.0
遥不可及地梦1111111挖鼻确实再等一周可能就出来回应被盗号了,2023-07-03 17:42:46,0.0
我也信 看看评论区什么猫都来踩一 说真话又有几个人相信,2023-07-03 16:40:37,0.0
遥不可及地梦1111111还在为他洗白晕晕晕晕,2023-07-03 15:45:06,0.0
临海望天L简直笑死了打脸,2023-07-03 15:44:07,0.0
遥不可及地梦1111111流产谈恋爱可以背着粉丝在哪就得随时和你报备dogedoge,2023-07-03 14:30:27,0.0
挠蚕,2023-07-03 14:17:41,0.0
凛冬郁大姐我就用来当头像 我又怎么了我当时用的时候你怎么不来说呢都用了个把月了 你现在来说其实你不说有谁认得出来啊姐子我是真服了你了而且我从来没骂过别人哟,2023-07-03 14:00:10,1.0
曲琦饼啊允悲允悲允悲给狗子着想吧大妈允悲,2023-07-03 13:56:46,0.0
曲琦饼啊给狗自招黑呢允悲允悲大妈,2023-07-03 13:54:55,0.0
 Dewww__联合女方吧他自己说不是强制的其实应该就是强制吧,2023-07-03 13:39:26,0.0
凛冬郁可是我喜欢谁用谁当头像和你们有关系吗哈哈,2023-07-03 13:36:34,1.0
他堕胎你信不信啊,2023-07-03 13:31:49,0.0
遥不可及地梦1111111他不承认了吗 有打 只不过是没强制的 这无力解释,2023-07-03 13:26:37,0.0
kiiiiiyonim就是说别带jkb,2023-07-03 13:25:45,0.0
遥不可及地梦1111111都有粉丝爆他已经发回广东了,2023-07-03 13:25:34,0.0
凛冬郁点了别带jkb,2023-07-03 13:23:53,1.0
叽葵比怎么在这,2023-07-03 13:20:46,1.0
忧夕child怎么听你们广大粉丝的也不对不听也不对那什么是对的还有他有没有c粉有没有打胎说啊,2023-07-03 13:20:12,0.0
遥不可及地梦1111111粉丝说什么就是什么啊这么没有独立思考能力,2023-07-03 13:16:30,0.0
遥不可及地梦1111111还是不要人云亦云的好继续看吧,2023-07-03 13:16:27,0.0
拜托我困这不粉丝都在发吗,2023-07-03 13:15:31,1.0
遥不可及地梦1111111你怎么知道他不在广东怎么证明他号被盗了挖鼻,2023-07-03 13:14:40,0.0
本来就是公关的一环假料盖真料C女士才是重点喵喵作揖,2023-07-03 13:42:32,0.0
已经看到两个版本的原博了笑cry,2023-07-03 13:22:43,1.0
笑死了竟然还有不同版本的P图哈哈,2023-07-03 13:26:00,0.0
狗仔是吃素的这也能拿出来爆 这次回应的这么快 很难不让人想到是钱已经到位 开始打配合了哎,2023-07-03 13:32:18,0.0
是真图我特地去看了确实不是蔡,2023-07-03 13:24:57,1.0
那个我纯好奇啊doge你们怎么这么快找到三四年前原博的教教我以后找头像,2023-07-03 13:41:53,1.0
你说原图怎么可能那么快被找到,2023-07-03 13:51:19,0.0
新的公关手段用假料盖真料 不愧他们团队想了一周 真聪明你们哥哥 和狗仔协商好了 资本还是没有放弃蔡 但是之前爆料的都是真的,2023-07-03 13:42:51,0.0
狗仔价钱谈拢了开始反向洗白漏马尾了,2023-07-03 13:42:29,0.0
这个不是蔡徐坤五官脸主角眼睛不一样不是P图别人对象结婚可别谣言别瞎相信的微笑 httptcnA6pg600f,2023-07-03 18:27:30,0.0
别洗了C女士这个也是啊,2023-07-03 13:27:59,0.0
这个不是蔡徐坤哈哈长得主角眼睛不一样冒特别假的图谈恋爱不可能蔡徐坤本人,2023-07-03 17:49:03,0.0
这玩意还然闭着眼睛看也不可能是同一个人,2023-07-03 15:04:44,0.0
他否认了图片是他他有否认w女士吗doge太开心,2023-07-03 19:06:26,0.0
用假照掩盖真料突出一个好公关,2023-07-03 13:56:36,0.0
这个博主发了两个一个是5月份的一个是12月份的不信自己去搜,2023-07-03 18:14:42,0.0
这个不是蔡心盲的人才会看成他,2023-07-05 21:45:54,0.0
笑死我了,2023-07-04 08:50:47,0.0
为什么有的人截屏出来显示的是19年的有的人截屏出来显示的是20年,2023-07-03 17:32:24,0.0
所以不是真的对嘛,2023-07-03 17:12:42,0.0
这是蔡徐坤笑死允悲,2023-07-03 16:52:56,0.0
p的真的有点假了说实话,2023-07-03 15:46:12,0.0
这个是真图我也找到了,2023-07-03 13:41:12,1.0
咋还有不同版本的,2023-07-03 16:10:56,1.0
你踏马是托吧收了多少钱,2023-07-03 14:55:47,1.0
怎么又出来一个W女士什么鬼,2023-07-03 14:48:16,0.0
Krystall,2023-07-03 13:26:38,1.0
鸡哥找图真准思考思考,2023-07-03 19:22:53,0.0
自导自演真的good,2023-07-03 15:43:02,1.0
这不是蔡徐坤吧doge,2023-07-03 15:42:45,0.0
我关注点奇奇怪怪影子照女生的嘴,2023-07-03 14:23:19,0.0
照片假的原图找得快蔡回应也快让人怀疑未成年也假打配合反向洗白呢,2023-07-03 13:49:31,0.0
是真图我特地去看了确实不是蔡,2023-07-03 14:03:03,1.0
好一个反向公关啊,2023-07-03 13:48:25,0.0
你们怎么这么多版本的原博笑cry笑cry笑cry,2023-07-03 13:28:37,0.0
胖呼呼的你和我 这我懵了,2023-07-03 13:40:16,0.0
隐藏是不被公安受理需上诉法院的内容 装成已经报案等待处理底气很足的模样 巧用假料掩盖真料玩弄狗仔以及路人 蔡徐坤报的假警去公安根本不会处理 公安回执单说需要上诉法院 结果蔡徐坤把这个信息涂掉 装成已经报案底气很足的样子 这是蔡徐坤自己给自己造的假谣 狗仔也被玩弄其中,2023-07-08 19:07:55,0.0
P的吧一点都不像,2023-07-07 21:22:07,0.0
这也不像蔡徐坤啊笑cry哇笑死我吧狗仔,2023-07-06 14:02:50,0.0
长的很像好吧一眼就看出来了坏笑坏笑,2023-07-05 23:33:43,0.0
里面这男的怎么这么像觅渡,2023-07-04 07:08:15,0.0
顶上去,2023-07-07 00:35:40,1.0
林汐染爱昊昊,2023-07-06 16:45:14,1.0
我陪你等雀食很像支持dogedoge,2023-07-05 23:36:23,1.0
我陪你等允悲允悲,2023-07-05 23:35:21,1.0
我陪你等只是第一张像博主本人不像,2023-07-05 23:35:00,0.0
打call,2023-07-04 23:56:37,0.0
懒人选手豆豆差不多吧你还是信一个 httptcnA6pDhQuN,2023-07-04 23:06:20,1.0
滕子京爱生活有印象能几分钟就可以找出来42分发的照片45分就有营销号发出来说假照片能信吗,2023-07-04 15:57:31,0.0
想做甜妹a哈哈哈哈细思极恐人家微博发的腿p过了辟谣的腿没p过蔡直接拿的原图,2023-07-04 07:54:37,1.0
我叫哈哈52去报警抓他加油,2023-07-04 00:49:51,0.0
知道这就是蔡徐坤买的买通了狗仔为了压c女士因为那个事大有堕胎和她母亲犯罪,2023-07-04 00:36:25,0.0
一枝墨梅明白人,2023-07-04 00:28:10,1.0
良辰未远一圈下来 觉得你说的最对,2023-07-04 00:27:39,1.0
凤奕影lasy图片评论 httptcnA6pgEZlW,2023-07-04 00:12:02,1.0
才华横溢的小北识不出来 我拿有水印的原图分别用多个识图都认不出来 更何况狗仔拿的是无水印原图,2023-07-03 23:45:27,0.0
滕子京爱生活被代餐很多次的原博在1257的时候只有52点赞一个博主女朋友的评论,2023-07-03 23:43:48,0.0
cherryheyu也可能毕竟咱们坤哥发的是定时帖挤眼人家根本没上线早就知道会爆了和狗仔联手的吧可怜可怜可怜,2023-07-03 23:33:02,0.0
才华横溢的小北没必要反正以后不会出现在银幕上了,2023-07-03 22:43:21,0.0
爱吃馍馍的莫有没有可能w女士更本不存在只是一种公关方式罢了 其实也不重要了 因为它效果到了,2023-07-03 22:41:15,1.0
懒人选手豆豆不管狗仔发的是原图还是修过的这都不是他我只在意是不是他别的关我什么事,2023-07-03 22:28:52,0.0
SAYDKS解释一下 狗仔的图 为什么是未修之前的 httptcnA6pgYyl4,2023-07-03 22:23:57,0.0
滕子京爱生活就是后发的为了洗白只能说公关nb,2023-07-03 21:21:58,0.0
才华横溢的小北怪不得鸡哥能拿这图洗自己思考谢谢小黑子,2023-07-03 20:29:37,0.0
才华横溢的小北你从哪看出来他否认w女士了吗可怜我反正没看出来哦让你们家哥哥出来说哇到底有没有w女士哇咱们都是吃个瓜我又不粉他挤眼挤眼你们乐意听他蒙你那你们听呗爱你们哥哥吧爱吧爱吧,2023-07-03 19:25:32,1.0
爱吃馍馍的莫聊天记录是假的W女士哪来的疑问搞清楚逻辑行要假一起假疑问要真一起真赞,2023-07-03 19:25:07,0.0
才华横溢的小北w女士原来真名叫做聊天记录吗可怜,2023-07-03 19:23:48,0.0
机智的莫黎图片评论 httptcnA6pg9wWn,2023-07-03 19:23:43,1.0
